sci_data_set_name,sci_targname,sci_broad_category,sci_ra,sci_dec,sci_refnum,sci_start_time,sci_stop_time,sci_actual_duration,sci_instrume,sci_aper_1234,sci_spec_1234,sci_central_wavelength,sci_pep_id,sci_pi_last_name,sci_release_date,sci_galactic_latitude,sci_preview_name,scp_scan_type,sci_hlsp
OEIM4S010,SZ76,STAR,237.3779714338,-35.83108855343,0,2021-05-10T09:31:22.527,2021-05-10T09:31:22.527,0,STIS  ,52X2,G230L,2376,16477,ROMAN-DUVAL,2021-05-10T13:47:32,14.332818,,,
OEIMAS010,SZ66,STAR,234.8677463819,-34.77181967345,0,2021-08-17T16:22:00.243,2021-08-17T16:34:02.043,721.99875,STIS  ,52X0.2,G230L,2376,16477,ROMAN-DUVAL,2021-08-18T01:28:29,16.449071,OEIMAS010,,
OEIMBS010,SZ69,STAR,236.3224386885,-34.30799270575,0,2021-07-23T20:26:34.230,2021-07-23T20:35:39.830,545.61875,STIS  ,52X2,G230L,2376,16477,ROMAN-DUVAL,2021-07-24T10:57:01,16.055778,OEIMBS010,,
OEIMDS010,SZ76,STAR,237.3779679188,-35.83108938392,0,2021-08-08T17:58:44.243,2021-08-08T18:11:28.043,763.999,STIS  ,52X2,G230L,2376,16477,ROMAN-DUVAL,2021-08-09T04:01:56,14.332819,OEIMDS010,,
OEIN1S010,CHX18N,STAR,167.9425182358,-76.33582081133,0,2021-04-29T22:38:09.457,2021-04-29T22:58:32.257,1222.9995,STIS  ,52X2,G230L,2376,16482,ROMAN-DUVAL,2021-04-30T02:46:56,-14.619885,OEIN1S010,,
OEIN2S010,SZ45,STAR,169.4034746094,-77.0772637506,0,2021-05-25T01:45:13.557,2021-05-25T02:05:48.557,1235.199625,STIS  ,52X2,G230L,2376,16482,ROMAN-DUVAL,2021-05-25T04:19:51,-15.179732,OEIN2S010,,
OEIP1S010,HN5,STAR,166.6735802158,-76.59696785772,0,2021-05-31T06:56:19.543,2021-05-31T07:03:57.543,458.0195,STIS  ,52X2,G230L,2376,16478,ROMAN-DUVAL,2021-05-31T11:40:35,-14.977453,OEIP1S010,,
OEIP2S010,V-IN-CHA,STAR,168.0404023275,-76.5768095849,0,2021-06-05T01:08:06.603,2021-06-05T01:18:01.603,595.01875,STIS  ,52X2,G230L,2376,16478,ROMAN-DUVAL,2021-06-05T12:39:09,-14.833227,OEIP2S010,,
OEIQ1S010,SSTC2DJ160000.6-422158,STAR,240.0024127417,-42.36592608774,0,2021-07-23T04:36:13.237,2021-07-23T04:43:17.237,424.0195,STIS  ,52X2,G230L,2376,16479,ROMAN-DUVAL,2021-07-23T22:36:31,8.047388,OEIQ1S010,,
OEIQ2S010,SSTC2DJ161344.1-373646,STAR,243.4336487796,-37.6129949125,0,2022-05-03T04:06:01.993,2022-05-03T04:22:36.793,994.999375,STIS  ,52X2,G230L,2376,16479,ROMAN-DUVAL,2022-05-03T12:44:00,9.755007,OEIQ2S010,,
OEIQCS010,SZ111,STAR,242.2277763599,-39.6287883125,0,2021-08-14T15:21:20.243,2021-08-14T15:38:45.643,1045.59975,STIS  ,52X2,G230L,2376,16479,ROMAN-DUVAL,2021-08-14T19:56:02,8.947984,OEIQCS010,,
OEIQDS010,SZ130,STAR,240.1292339905,-41.72708071184,0,2021-07-22T20:35:13.237,2021-07-22T20:50:42.637,929.599875,STIS  ,52X2,G230L,2376,16479,ROMAN-DUVAL,2021-07-23T04:27:48,8.465226,OEIQDS010,,
OEIQIS010,SZ130,STAR,240.1292332766,-41.72708091505,0,2021-08-25T03:51:04.307,2021-08-25T04:06:33.707,929.5985,STIS  ,52X2,G230L,2376,16479,ROMAN-DUVAL,2021-08-25T12:21:26,8.465227,OEIQIS010,,
OEIR1S010,ECHA-J0844.2-7833,STAR,131.0372628337,-78.56256078129,0,2021-04-23T23:51:31.440,2021-04-24T00:11:26.440,1195.199375,STIS  ,52X2,G230L,2376,16480,ROMAN-DUVAL,2021-04-24T18:41:41,-21.320968,OEIR1S010,,
OEIRAS010,ECHA-J0844.2-7833,STAR,131.0372606908,-78.56255768282,0,2021-06-10T23:52:36.587,2021-06-11T00:12:31.587,1195.199625,STIS  ,52X2,G230L,2376,16480,ROMAN-DUVAL,2021-06-11T01:46:25,-21.320966,OEIRAS010,,
OELCL1040,GRW+70D5824,STAR,204.7029885203,70.28528990519,0,2021-12-26T14:40:45.647,2021-12-26T14:46:35.647,350,STIS  ,52X2,G230L,2376,16559,HERNANDEZ,2021-12-26T22:40:36,46.310232,OELCL1040,,
OELCL2040,GRW+70D5824,STAR,204.7029276269,70.28528856887,0,2022-03-03T12:06:02.823,2022-03-03T12:11:52.823,350,STIS  ,52X2,G230L,2376,16559,HERNANDEZ,2022-03-03T15:54:03,46.310239,OELCL2040,,
OELCL3040,GRW+70D5824,STAR,204.7028200686,70.28528620841,0,2022-06-29T15:49:19.147,2022-06-29T15:55:09.147,350,STIS  ,52X2,G230L,2376,16559,HERNANDEZ,2022-06-30T13:35:36,46.310251,OELCL3040,,
OEMJ01010,PK2021-04,STAR,249.1034808524,-10.54436704933,0,2022-09-03T12:53:42.417,2022-09-03T13:29:07.417,2125,STIS  ,52X2,G230L,2376,16759,KOBULNICKY,2023-03-03T15:06:41,23.749204,,,
OEMJ02010,PK2021-13,STAR,249.2367033936,-10.48711533119,0,2022-09-03T14:29:10.417,2022-09-03T15:04:23.417,2113,STIS  ,52X2,G230L,2376,16759,KOBULNICKY,2023-03-04T07:26:10,23.676931,,,
OEMJ03010,PK2021-24,STAR,249.4616602668,-10.55188324091,0,2022-09-03T16:04:28.403,2022-09-03T16:39:41.403,2113,STIS  ,52X2,G230L,2376,16759,KOBULNICKY,2023-03-04T07:26:10,23.45985,,,
OEMJ04010,PK2021-26,STAR,249.5049022765,-10.57971551553,0,2022-09-18T02:06:44.403,2022-09-18T02:41:14.403,2070,STIS  ,52X2,G230L,2376,16759,KOBULNICKY,2023-03-18T08:18:13,23.409096,,,
OEMJ05010,PK2021-27,STAR,249.5108201876,-10.46880568518,0,2022-09-16T23:07:57.393,2022-09-16T23:42:20.393,2063,STIS  ,52X2,G230L,2376,16759,KOBULNICKY,2023-03-17T07:34:40,23.46938,,,
OEMQ01010,2MASS-J05215658+4359220,STAR,80.48579541667,43.98943333333,0,2022-04-17T04:31:38.987,2022-04-17T04:43:45.987,727,STIS  ,52X0.5,G230L,2376,16654,BIANCHI,2022-10-17T06:12:54,4.183915,OEMQ01010,,
OEMQ01050,2MASS-J05215658+4359220,STAR,80.48579541667,43.98943333333,0,2022-04-17T05:57:59.977,2022-04-17T06:44:29.977,2790.19925,STIS  ,52X0.5,G230L,2376,16654,BIANCHI,2022-10-17T15:56:20,4.183915,OEMQ01050,,
OEMW01010,GD356,STAR,250.2368304923,53.68470414289,0,2023-01-02T16:20:51.717,2023-01-02T16:20:51.717,0,STIS  ,52X0.2,G230L,2376,16719,WALTERS,2023-07-03T02:37:53,40.659852,,,
OEMW01020,GD356,STAR,250.2368304831,53.68470413424,0,2023-01-02T17:46:46.723,2023-01-02T18:35:19.727,2913.197625,STIS  ,52X0.2,G230L,2376,16719,WALTERS,2023-07-03T02:38:07,40.659852,,,
OEMW01030,GD356,STAR,250.236830473,53.68470412466,0,2023-01-02T19:21:57.700,2023-01-02T20:10:30.700,2913.19875,STIS  ,52X0.2,G230L,2376,16719,WALTERS,2023-07-03T02:38:02,40.659852,,,
OEMW01040,GD356,STAR,250.2368304629,53.68470411507,0,2023-01-02T20:57:09.700,2023-01-02T21:45:42.700,2829.621625,STIS  ,52X0.2,G230L,2376,16719,WALTERS,2023-07-03T02:38:01,40.659852,,,
OEMW01050,GD356,STAR,250.2368304527,53.68470410549,0,2023-01-02T22:32:22.723,2023-01-02T22:32:22.723,0,STIS  ,52X0.2,G230L,2376,16719,WALTERS,2023-07-03T02:38:04,40.659852,,,
OEMW01060,GD356,STAR,250.2368304426,53.68470409591,0,2023-01-03T00:07:34.727,2023-01-03T00:56:07.723,2658.617375,STIS  ,52X0.2,G230L,2376,16719,WALTERS,2023-07-03T02:38:01,40.659852,,,
OEOO01030,BD-17-588A,STAR,45.46176004516,-16.59500638985,1,2022-07-25T08:15:48.220,2022-07-25T08:50:01.220,2053.199375,STIS  ,52X0.2,G230L,2376,16701,YOUNGBLOOD,2022-07-25T15:15:35,-58.07658,OEOO01030,,
OEOO02030,WOLF-437,STAR,191.9796355596,9.748567154885,1,2022-03-16T02:51:56.897,2022-03-16T03:26:02.897,2046.19875,STIS  ,52X0.2,G230L,2376,16701,YOUNGBLOOD,2022-03-16T10:02:19,72.600484,OEOO02030,,
OEOO03020,CD-45-5378,STAR,146.1202924947,-45.78009070431,1,2022-01-01T17:19:37.647,2022-01-01T17:53:54.647,2057.1985,STIS  ,52X0.2,G230L,2376,16701,YOUNGBLOOD,2022-01-02T02:05:00,5.657548,OEOO03020,,
OEOO05020,HD-304636,STAR,140.3963055183,-60.28086317196,1,2022-01-20T08:47:46.740,2022-01-20T09:22:58.740,2112.199375,STIS  ,52X0.2,G230L,2376,16701,YOUNGBLOOD,2022-01-20T15:59:52,-7.307226,OEOO05020,,
OEOO13040,CD-60-8051,STAR,350.0273976342,-60.06595964058,1,2022-04-01T20:57:44.897,2022-04-01T21:31:02.897,1998.199375,STIS  ,52X0.2,G230L,2376,16701,YOUNGBLOOD,2022-04-02T03:32:32,-53.558592,OEOO13040,,
OEOO15030,LP-961-53,STAR,178.5785980343,-37.55363497999,1,2022-06-22T00:39:22.157,2022-06-22T01:18:48.157,2366.199375,STIS  ,52X0.2,G230L,2376,16701,YOUNGBLOOD,2022-06-22T15:21:19,23.943787,OEOO15030,,
OEOO16030,LP-961-53,STAR,178.5785975998,-37.55363497297,1,2022-06-20T05:45:40.140,2022-06-20T06:18:51.140,1991.1995,STIS  ,52X0.2,G230L,2376,16701,YOUNGBLOOD,2022-06-20T18:14:07,23.943787,OEOO16030,,
OEOO17030,CD-23-12010,STAR,225.0794424031,-24.45425419396,1,2022-07-28T08:28:05.287,2022-07-28T09:02:58.287,2093.19975,STIS  ,52X0.2,G230L,2376,16701,YOUNGBLOOD,2022-07-28T15:45:20,29.7773,OEOO17030,,
OEOO18010,K2-18,STAR,172.5599763018,7.587575274267,1,2022-07-10T10:11:01.213,2022-07-10T10:11:01.213,0,STIS  ,52X0.2,G230L,2376,16701,YOUNGBLOOD,2022-07-10T21:23:32,62.574782,,,
OEOO18020,K2-18,STAR,172.5599763011,7.587575266111,1,2022-07-10T11:38:48.220,2022-07-10T12:20:30.220,2502.1995,STIS  ,52X0.2,G230L,2376,16701,YOUNGBLOOD,2022-07-10T14:40:57,62.574782,OEOO18020,,
OEOO18030,K2-18,STAR,172.5599763003,7.587575257452,1,2022-07-10T13:14:02.237,2022-07-10T13:55:44.237,2502.199625,STIS  ,52X0.2,G230L,2376,16701,YOUNGBLOOD,2022-07-10T15:22:09,62.574782,OEOO18030,,
OEOO18040,K2-18,STAR,172.5599762996,7.587575248788,1,2022-07-10T14:49:17.213,2022-07-10T15:19:23.213,1806.19975,STIS  ,52X0.2,G230L,2376,16701,YOUNGBLOOD,2022-07-11T04:38:03,62.574782,OEOO18040,,
OEOO19020,HD-15337,STAR,36.8677087633,-27.63655985033,1,2022-12-09T15:06:59.637,2022-12-09T15:40:26.637,2007.199625,STIS  ,52X0.2,G230L,2376,16701,YOUNGBLOOD,2022-12-09T19:09:11,-68.709237,OEOO19020,,
OEOO20030,STKM-1-2122,STAR,350.917279901,-1.189133791466,1,2022-10-20T15:15:36.540,2022-10-20T15:49:38.540,2042.19825,STIS  ,52X0.2,G230L,2376,16701,YOUNGBLOOD,2022-10-20T21:58:30,-56.595389,OEOO20030,,
OEOO22030,TYC-6991-475-1,STAR,7.302369020849,-30.45429842645,1,2022-12-27T05:00:13.700,2022-12-27T05:00:13.700,0,STIS  ,52X0.2,G230L,2376,16701,YOUNGBLOOD,2022-12-27T07:45:38,-84.103909,,,
OEOO24040,BD-14-1137,STAR,81.85321251744,-14.27663930896,1,2022-08-28T19:22:53.370,2022-08-28T19:57:54.373,2101.1995,STIS  ,52X0.2,G230L,2376,16701,YOUNGBLOOD,2022-08-28T21:12:51,-24.937455,OEOO24040,,
OEOO26030,BD-20-2976,STAR,144.874988951,-20.98239559872,1,2022-06-06T13:06:36.140,2022-06-06T13:41:39.140,1753.801375,STIS  ,52X0.2,G230L,2376,16701,YOUNGBLOOD,2022-06-06T18:46:39,23.13616,OEOO26030,,
OEOO28030,HD-120411,STAR,207.5259225157,-40.83594002787,1,2022-09-05T07:27:13.393,2022-09-05T08:02:16.393,2103.19975,STIS  ,52X0.2,G230L,2376,16701,YOUNGBLOOD,2022-09-05T14:40:57,20.685959,OEOO28030,,
OEOO31010,HATS-72,STAR,339.0256038209,-17.00047974533,1,2022-12-02T11:39:23.637,2022-12-02T12:14:36.637,2113.199875,STIS  ,52X0.2,G230L,2376,16701,YOUNGBLOOD,2022-12-02T17:04:36,-57.170671,OEOO31010,,
OEOO31020,HATS-72,STAR,339.0256038156,-17.00047974894,1,2022-12-02T13:07:09.623,2022-12-02T13:39:22.620,1933.199125,STIS  ,52X0.2,G230L,2376,16701,YOUNGBLOOD,2022-12-02T18:48:59,-57.170671,OEOO31020,,
OEOO33010,CD-38-2551,STAR,94.33631283073,-38.32343349467,1,2022-04-20T02:39:20.970,2022-04-20T03:05:14.970,1554.19975,STIS  ,52X0.2,G230L,2376,16701,YOUNGBLOOD,2022-04-20T23:15:29,-22.720604,OEOO33010,,
OEOO34010,NGTS-10,STAR,91.87228576761,-25.59486988739,1,2022-04-23T06:48:32.970,2022-04-23T07:23:40.970,2108.199,STIS  ,52X0.2,G230L,2376,16701,YOUNGBLOOD,2022-04-23T14:34:10,-20.485177,OEOO34010,,
OEOO34020,NGTS-10,STAR,91.87228576841,-25.59486988599,1,2022-04-23T08:16:18.987,2022-04-23T08:58:06.987,2508.199375,STIS  ,52X0.2,G230L,2376,16701,YOUNGBLOOD,2022-04-23T14:34:11,-20.485177,OEOO34020,,
OEOO34030,NGTS-10,STAR,91.87228576926,-25.59486988451,1,2022-04-23T09:51:34.987,2022-04-23T10:33:22.987,2508.198625,STIS  ,52X0.2,G230L,2376,16701,YOUNGBLOOD,2022-04-23T14:34:14,-20.485177,OEOO34030,,
OEOO34040,NGTS-10,STAR,91.87228577012,-25.59486988303,1,2022-04-23T11:26:50.987,2022-04-23T11:59:02.987,1932.199125,STIS  ,52X0.2,G230L,2376,16701,YOUNGBLOOD,2022-04-23T14:54:02,-20.485177,OEOO34040,,
OEOO35010,NGTS-10,STAR,91.87228576507,-25.59486989184,1,2022-04-23T02:02:46.987,2022-04-23T02:37:54.987,2108.199375,STIS  ,52X0.2,G230L,2376,16701,YOUNGBLOOD,2022-04-23T07:22:20,-20.485177,OEOO35010,,
OEOO35020,NGTS-10,STAR,91.87228576587,-25.59486989044,1,2022-04-23T03:30:31.977,2022-04-23T04:12:19.977,2508.19725,STIS  ,52X0.2,G230L,2376,16701,YOUNGBLOOD,2022-04-23T11:46:00,-20.485177,OEOO35020,,
OEOO35030,NGTS-10,STAR,91.87228576671,-25.59486988896,1,2022-04-23T05:05:48.970,2022-04-23T05:47:36.970,2508.198625,STIS  ,52X0.2,G230L,2376,16701,YOUNGBLOOD,2022-04-23T11:45:50,-20.485177,OEOO35030,,
OEOO36010,NGTS-10,STAR,91.8722858172,-25.59486980525,1,2022-04-26T23:42:55.977,2022-04-27T00:18:03.977,2108.199625,STIS  ,52X0.2,G230L,2376,16701,YOUNGBLOOD,2022-04-27T14:15:24,-20.485177,OEOO36010,,
OEOO36020,NGTS-10,STAR,91.87228581806,-25.59486980388,1,2022-04-27T01:10:40.970,2022-04-27T01:10:40.970,0,STIS  ,52X0.2,G230L,2376,16701,YOUNGBLOOD,2022-04-27T14:39:35,-20.485177,,,
OEOO36030,NGTS-10,STAR,91.87228581899,-25.59486980243,1,2022-04-27T02:45:56.970,2022-04-27T02:45:56.970,0,STIS  ,52X0.2,G230L,2376,16701,YOUNGBLOOD,2022-04-27T16:22:17,-20.485177,,,
OEOO37010,KEPLER-51,STAR,296.4797628045,49.93763228921,1,2023-01-23T05:41:57.773,2023-01-23T06:16:39.773,2082.198625,STIS  ,52X0.2,G230L,2376,16701,YOUNGBLOOD,2023-01-23T08:47:32,12.362422,OEOO37010,,
OEOO37020,KEPLER-51,STAR,296.4797628051,49.93763228894,1,2023-01-23T07:05:59.790,2023-01-23T07:39:16.790,1997.1975,STIS  ,52X0.2,G230L,2376,16701,YOUNGBLOOD,2023-01-23T11:44:24,12.362422,OEOO37020,,
OEOO38010,K2-18,STAR,172.5599798266,7.587554876075,1,2022-12-07T06:36:12.630,2022-12-07T07:11:18.630,2106.199125,STIS  ,52X0.2,G230L,2376,16701,YOUNGBLOOD,2022-12-07T10:12:53,62.574769,OEOO38010,,
OEP601020,SDSSJ121405+453818.5,STAR,183.5213007241,45.63851421238,0,2022-07-19T07:06:55.227,2022-07-19T07:27:10.227,1215,STIS  ,52X2,G230L,2376,16764,NARAYAN,2023-01-19T11:50:21,70.054991,OEP601020,,
OEP602020,WD0418-534,STAR,64.85278187684,-53.32124475648,0,2022-05-20T20:29:14.070,2022-05-20T20:50:54.070,1300,STIS  ,52X2,G230L,2376,16764,NARAYAN,2022-11-21T02:20:54,-43.871351,OEP602020,,
OEP603020,WD1529-772,STAR,233.938033512,-77.41252784721,0,2022-03-02T08:26:06.823,2022-03-02T08:49:28.823,1402,STIS  ,52X2,G230L,2376,16764,NARAYAN,2022-09-02T11:43:27,-17.386681,OEP603020,,
OEP604020,WD1203-272,STAR,181.584816462,-27.49461631431,0,2022-07-19T08:53:12.220,2022-07-19T09:13:02.220,1190,STIS  ,52X2,G230L,2376,16764,NARAYAN,2023-01-19T11:50:21,34.313448,OEP604020,,
OEP605020,SDSSJ181424.075+785403.0,STAR,273.6002190962,78.90087804691,0,2022-09-02T09:23:04.403,2022-09-02T09:46:14.403,1390,STIS  ,52X2,G230L,2376,16764,NARAYAN,2023-03-02T12:31:59,28.360794,,,
OEP606020,SDSSJ130234.43+101238.9,STAR,195.6434039915,10.21072510094,0,2022-05-21T18:17:38.070,2022-05-21T18:37:28.070,1190,STIS  ,52X2,G230L,2376,16764,NARAYAN,2022-11-22T02:31:21,72.880108,OEP606020,,
OEP607020,SDSSJ155745.40+554609.8,STAR,239.4390436976,55.76922606554,0,2022-10-26T05:46:38.563,2022-10-26T06:08:58.563,1340,STIS  ,52X2,G230L,2376,16764,NARAYAN,2023-04-26T12:41:04,46.146437,,,
OEP608020,SSSJ193018,STAR,292.5792119574,-52.06299493632,0,2022-11-19T23:35:05.620,2022-11-19T23:56:35.623,1290,STIS  ,52X2,G230L,2376,16764,NARAYAN,2023-05-20T02:05:23,-26.872391,,,
OEP609020,SSSJ045822,STAR,74.59685063679,-56.62583789444,0,2022-05-19T20:40:34.070,2022-05-19T21:02:54.070,1340,STIS  ,52X2,G230L,2376,16764,NARAYAN,2022-11-20T02:57:58,-37.778913,OEP609020,,
OEP610020,SDSSJ111059.42-170954.2,STAR,167.7476572775,-17.1650983209,0,2022-06-13T23:26:53.133,2022-06-13T23:46:23.133,1170,STIS  ,52X2,G230L,2376,16764,NARAYAN,2022-12-14T05:24:16,39.449657,OEP610020,,
OEP611020,SSSJ063941,STAR,99.922845993,-57.20857280171,0,2022-11-02T02:06:57.540,2022-11-02T02:53:25.540,2788,STIS  ,52X2,G230L,2376,16764,NARAYAN,2023-05-02T07:56:41,-24.080234,,,
OEP612020,SSSJ105525,STAR,163.8559166667,-36.2045,0,2022-06-01T14:11:15.063,2022-06-01T14:54:34.063,2599,STIS  ,52X2,G230L,2376,16764,NARAYAN,2022-12-01T15:53:59,21.023167,OEP612020,,
OEP613020,SDSSJ235144.29+375542.6,STAR,357.9344362609,37.92847261192,0,2022-12-30T01:20:23.717,2022-12-30T02:03:42.717,2599,STIS  ,52X2,G230L,2376,16764,NARAYAN,2023-06-30T03:51:14,-23.455557,,,
OEP614020,SSSJ183717,STAR,279.3246615875,-70.04805994032,0,2022-07-31T03:00:46.310,2022-07-31T03:49:30.313,2924,STIS  ,52X2,G230L,2376,16764,NARAYAN,2023-01-31T12:30:08,-24.197996,OEP614020,,
OEP615020,A020.503022,STAR,20.50296467697,-30.86773377366,0,2022-12-11T08:21:00.630,2022-12-11T09:03:59.630,2579,STIS  ,52X2,G230L,2376,16764,NARAYAN,2023-06-11T13:46:57,-82.342954,,,
OEP617020,SDSSJ024854.96+334548.2,STAR,42.22903013419,33.76339228862,0,2022-08-23T13:57:59.303,2022-08-23T14:40:58.303,2579,STIS  ,52X2,G230L,2376,16764,NARAYAN,2023-02-23T17:54:08,-23.039715,,,
OEP618020,SSSJ143459,STAR,218.7479338222,-28.31754743773,0,2022-07-16T07:37:19.227,2022-07-16T08:20:03.227,2564,STIS  ,52X2,G230L,2376,16764,NARAYAN,2023-01-16T14:36:49,29.245949,OEP618020,,
OEP619020,WD2314-293,STAR,349.3345669839,-29.05596551079,0,2022-12-02T10:03:23.637,2022-12-02T10:46:07.637,2564,STIS  ,52X2,G230L,2376,16764,NARAYAN,2023-06-02T14:44:16,-69.191587,,,
OEP620030,SDSSJ041053.63-063027.8,STAR,62.72352110091,-6.507669828254,0,2023-01-22T11:33:56.780,2023-01-22T11:54:46.783,1250,STIS  ,52X2,G230L,2376,16764,NARAYAN,2023-07-22T15:34:05,-38.438379,,,
OEP620040,SDSSJ041053.63-063027.8,STAR,62.72352110124,-6.50766982788,0,2023-01-22T12:45:12.783,2023-01-22T13:29:57.780,2685,STIS  ,52X2,G230L,2376,16764,NARAYAN,2023-07-22T15:34:09,-38.438379,,,
OEP621030,WD0757-606,STAR,119.4609700244,-60.83182063545,0,2022-11-03T02:23:57.540,2022-11-03T02:55:57.540,1920,STIS  ,52X2,G230L,2376,16764,NARAYAN,2023-05-03T03:42:27,-15.916227,,,
OEP621040,WD0757-606,STAR,119.460970024,-60.83182063498,0,2022-11-03T03:42:00.547,2022-11-03T04:31:11.547,2951,STIS  ,52X2,G230L,2376,16764,NARAYAN,2023-05-03T10:43:31,-15.916227,,,
OEPK1S010,RXJ0438.6+1546,STAR,69.66288393726,15.77031435776,0,2021-12-09T00:35:51.633,2021-12-09T00:54:11.633,711.50625,STIS  ,52X2,G230L,2376,16593,ROMAN-DUVAL,2021-12-09T04:50:49,-20.182453,OEPK1S010,,
OEPKAS010,RXJ0438.6+1546,STAR,69.66288309045,15.77031364682,0,2022-01-18T04:43:30.740,2022-01-18T04:43:30.740,0,STIS  ,52X2,G230L,2376,16593,ROMAN-DUVAL,2022-01-18T16:34:21,-20.182454,,,
OEPM2S010,V-WZ-CHA,STAR,167.7215866218,-76.57557718488,0,2022-05-04T21:58:46.070,2022-05-04T22:15:59.070,1033.19975,STIS  ,52X2,G230L,2376,16598,ROMAN-DUVAL,2022-05-05T04:33:36,-14.860869,OEPM2S010,,
OEQ51S020,RECX-5,STAR,130.6119342814,-78.96314633437,0,2022-01-28T00:16:13.747,2022-01-28T00:34:20.747,1087.1995,STIS  ,52X2,G230L,2376,16595,ROMAN-DUVAL,2022-01-28T04:06:36,-21.605417,OEQ51S020,,
OEQ52S020,RECX-9,STAR,131.0674162048,-78.98541264776,0,2022-01-26T02:16:05.747,2022-01-26T02:32:45.747,1000.1995,STIS  ,52X2,G230L,2376,16595,ROMAN-DUVAL,2022-01-26T06:55:27,-21.543695,OEQ52S020,,
OEQJ1S010,RECX-6,STAR,130.6606572066,-78.91170613705,0,2022-03-02T03:25:20.807,2022-03-02T04:01:50.807,2190.19875,STIS  ,52X0.2,G230L,2376,16596,ROMAN-DUVAL,2022-03-02T06:06:12,-21.570141,OEQJ1S010,,
OEQJ1T030,RECX-6,STAR,130.6606570795,-78.91170611924,0,2022-03-02T12:51:22.823,2022-03-02T13:32:09.823,2447.199875,STIS  ,52X0.2,G230L,2376,16596,ROMAN-DUVAL,2022-03-02T16:08:08,-21.570141,OEQJ1T030,,
OEQJ1U030,RECX-6,STAR,130.660656845,-78.91170608597,0,2022-03-03T06:18:26.823,2022-03-03T06:59:13.823,2447.19975,STIS  ,52X0.2,G230L,2376,16596,ROMAN-DUVAL,2022-03-03T15:53:25,-21.570141,OEQJ1U030,,
OEQJ2S010,V-SY-CHA,STAR,164.1259546829,-77.19426324132,0,2022-03-23T20:56:47.907,2022-03-23T21:12:58.907,971.199875,STIS  ,52X2,G230L,2376,16596,ROMAN-DUVAL,2022-03-24T18:42:44,-15.763652,OEQJ2S010,,
OEQL1S010,V505-ORI,STAR,84.61357385801,-2.752701511344,0,2022-01-08T11:15:37.647,2022-01-08T11:32:04.650,987.19975,STIS  ,52X2,G230L,2376,16594,ROMAN-DUVAL,2022-01-08T15:04:08,-17.471356,OEQL1S010,,
OEQM1S010,SZ19,STAR,166.8357152805,-77.63535769538,0,2022-03-12T04:25:50.823,2022-03-12T04:31:10.823,320.0195,STIS  ,52X2,G230L,2376,16597,ROMAN-DUVAL,2022-03-12T14:11:32,-15.911591,OEQM1S010,,
OEQM2S010,V-VZ-CHA,STAR,167.3484834585,-76.38912908631,0,2022-05-05T02:47:36.057,2022-05-05T02:52:00.057,264.0195,STIS  ,52X2,G230L,2376,16597,ROMAN-DUVAL,2022-05-05T06:13:02,-14.72382,OEQM2S010,,
OEQP1S040,HD-104237E,STAR,180.0375113524,-78.19511824872,0,2022-03-22T00:46:11.907,2022-03-22T00:52:23.507,371.6195,STIS  ,52X2,G230L,2376,16599,ROMAN-DUVAL,2022-03-22T02:48:50,-15.593268,OEQP1S040,,
OESO1S010,RXJ1556.1-3655,STAR,239.0086546714,-36.92466048794,0,2022-06-17T01:57:35.147,2022-06-17T02:08:21.147,646.199375,STIS  ,52X2,G230L,2376,16853,ROMAN-DUVAL,2022-06-17T07:44:48,12.648096,OESO1S010,,
OESO2S010,SZ82,STAR,239.0382649326,-37.93518229918,0,2022-06-16T02:09:50.157,2022-06-16T02:20:56.157,666.199625,STIS  ,52X2,G230L,2376,16853,ROMAN-DUVAL,2022-06-16T15:23:15,11.870788,OESO2S010,,
OESO3S010,SZ84,STAR,239.510401979,-37.60090238689,0,2022-05-11T18:30:57.047,2022-05-11T18:37:23.047,386.019375,STIS  ,52X2,G230L,2376,16853,ROMAN-DUVAL,2022-05-12T01:38:56,11.876421,OESO3S010,,
OESP1S010,SZ129,STAR,239.8185445795,-41.95300567491,0,2022-05-01T02:49:06.987,2022-05-01T03:07:26.987,1100.199,STIS  ,52X2,G230L,2376,16854,ROMAN-DUVAL,2022-05-01T15:44:07,8.447953,OESP1S010,,
OESP2S010,SZ98,STAR,242.0936469305,-39.07971657388,0,2022-05-04T02:19:52.053,2022-05-04T02:39:59.457,1207.59975,STIS  ,52X2,G230L,2376,16854,ROMAN-DUVAL,2022-05-04T09:29:30,9.419665,OESP2S010,,
OESR1S010,SZ114,STAR,242.2576261523,-39.086932516,0,2022-05-26T10:56:12.057,2022-05-26T10:56:12.057,0,STIS  ,52X2,G230L,2376,16857,ROMAN-DUVAL,2022-05-26T13:55:21,9.327334,,,
OESR2T030,SZ115,STAR,242.2758003279,-39.14789434517,0,2022-06-05T07:19:54.157,2022-06-05T07:19:54.157,0,STIS  ,52X2,G230L,2376,16857,ROMAN-DUVAL,2022-06-05T13:33:09,9.273254,,,
OESRAS010,SZ114,STAR,242.2576242571,-39.08693297357,0,2022-07-09T17:05:04.220,2022-07-09T17:05:04.220,0,STIS  ,52X2,G230L,2376,16857,ROMAN-DUVAL,2022-07-10T01:43:56,9.327335,,,
